,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,incident_district,incident_division,precip,visibility,heatindex,season,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,school,college,crime
981,12,53,tuesday,0,morning,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,kidnap
982,3,11,tuesday,0,evening,dhaka,dhaka,,10,25,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,kidnap
983,12,50,saturday,1,night,dhaka,dhaka,0.0,10,26,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,kidnap
984,3,9,fxiday,1,night,dhaka,dhaka,0.0,10,30,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
985,12,49,monday,0,noon,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
986,3,10,tuesdax,0,night,dhaka,dhaka,23.7,9,27,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
987,8,35,wednesday,0,night,dhaka,dhaka,2.8,10,36,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
988,4,17,tuesday,0,noon,dhaka,dhaka,6.2,9,35,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
989,2,5,sunday,0,evening,dhaka,dhaka,0.0,10,23,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
990,8,33,thursday,0,night,dhaka,dhaka,23.3,7,34,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
991,8,34,tuesday,0,afternoon,dhaka,dhaka,10.0,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
992,8,34,monday,0,afternoon,dhaka,dhaka,1.1,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
993,9,38,tuesday,0,night,dhaka,dhaka,12.8,9,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
994,7,27,sunday,0,night,dhaka,dhaka,5.0,10,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
995,11,46,wednesday,0,night,dhaka,dhaka,0.2,10,30,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
996,8,34,sunday,0,night,dhaka,dhaka,1.3,10,36,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
997,10,43,omnday,0,noon,dhaka,dhaka,0.4,10,33,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
998,10,42,monday,0,noon,dhaka,dhaka,1.4,7,33,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
999,2,8,sunday,0,night,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1000,4,16,wednesday,0,night,dhaka,dhaka,25.7,8,31,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1001,1,4,tuesday,0,night,dhaka,dhaka,0.0,10,21,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1002,11,44,sunday,0,,dhaka,dhaka,,10,32,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1003,2,6,monday,0,morning,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1004,11,47,tuesday,0,night,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1005,11,47,tuesday,0,night,dhaka,dhaka,,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1006,12,51,friday,1,morning,dhaka,dhaka,0.0,10,19,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1007,7,29,thursday,0,night,dhaka,dhaka,1.7,9,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1008,6,25,sunday,0,night,dhaka,dhaka,10.9,9,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1009,2,8,friday,1,noon,dhaka,dhaka,0.2,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1010,11,46,friday,1,night,dhaka,dhaka,0.0,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1011,6,26,wednesday,0,morning,dhaka,dhaka,51.3,6,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1012,9,36,friday,1,night,dhaka,dhaka,2.1,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1013,12,50,tuesday,0,night,dhaka,dhaka,0.0,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1014,9,36,saturday,1,night,dhaka,dhaka,0.1,9,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1015,4,14,tuesday,0,night,dhaka,dhaka,0.7,10,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1016,2,6,monday,0,night,dhaka,dhaka,0.0,10,22,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1017,2,6,saturday,1,evening,dhaka,dhaka,0.0,10,22,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1018,6,22,sunday,0,night,dhaka,dhaka,12.5,9,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1019,8,34,friday,1,night,dhaka,dhaka,2.3,8,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1020,6,23,sunday,0,noon,dhaka,dhaka,2.2,10,39,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1021,1,2,sunday,0,night,dhaka,dhaka,0.0,10,22,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1022,8,31,friday,1,night,dhaka,dhaka,,10,36,rainy,107041,119398,226439,90,4.56,1402,57.5,672,32,0,2,21,2,robbery
1023,2,7,thursday,0,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1024,10,41,ednesday,0,night,dhaka,dhaka,2.3,10,36,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1025,9,39,friday,1,night,dhaka,dhaka,0.8,10,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1026,4,16,saturday,1,night,dhaka,dhaka,0.0,10,38,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1027,8,31,friday,1,evening,dhaka,dhaka,26.2,7,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1028,5,19,monday,0,morning,dhaka,dhaka,0.8,10,37,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1029,6,23,tuesday,0,night,dhaka,dhaka,9.1,9,36,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1030,6,23,monday,0,night,dhaka,dhaka,2.6,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1031,6,22,thursday,0,night,dhaka,dhaka,2.3,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1032,5,19,sunday,0,noon,dhaka,dhaka,1.2,10,34,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1033,12,50,tuesday,0,noon,dhaka,dhaka,0.7,10,26,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1034,12,49,friday,1,night,dhaka,dhaka,,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1035,2,6,tuesday,0,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1036,4,14,monday,0,night,dhaka,dhaka,17.8,9,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1037,9,38,sunday,0,night,dhaka,dhaka,2.0,8,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1038,2,7,mondaay,0,night,dhaka,dhaka,,10,24,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1039,10,42,tuesday,0,night,dhaka,dhaka,,9,31,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1040,7,29,wednesday,0,night,dhaka,dhaka,1.9,10,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1041,4,17,saturday,1,night,dhaka,dhaka,2.9,10,40,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1042,3,10,sunday,0,noon,dhaka,dhaka,0.0,10,30,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1043,10,44,tuesday,0,night,dhaka,dhaka,0.0,10,32,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1044,9,38,sautrday,1,night,dhaka,dhaka,1.9,8,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,-23,99,17,60,242,64,robbery
1045,12,49,wednesday,0,night,dhaka,dhaka,0.0,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1046,10,42,wednesday,0,night,dhaka,dhaka,0.4,10,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1047,6,25,thursday,0,night,dhaka,dhaka,,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1048,5,18,friway,1,night,dhaka,dhaka,0.7,10,37,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1049,2,6,friday,1,morning,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1050,1,5,tuesday,0,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1051,6,26,monday,0,afternoon,dhaka,dhaka,24.2,8,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1052,5,21,friday,1,night,dhaka,dhaka,2.2,10,40,hot,4931802,3974237,8906039,125,8.42,30551,74.6,-74,99,17,60,242,64,robbery
1053,4,16,monday,0,morning,dhaka,dhaka,1.4,10,30,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1054,6,25,friday,1,night,dhaka,dhaka,8.0,10,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1055,2,9,tuesday,0,night,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1056,4,16,wednesday,0,night,dhaka,dhaka,,10,35,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1057,2,8,wednesday,0,noon,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1058,6,26,saturday,1,morning,dhaka,dhaka,2.4,10,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1059,8,31,sunday,0,morning,dhaka,dhaka,3.5,9,32,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1060,9,40,monday,0,night,dhaka,dhaka,1.3,9,30,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1061,2,6,thursday,0,night,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1062,10,42,sunday,0,night,dhaka,dhaka,0.1,10,33,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1063,4,16,thursday,0,afternoon,dhaka,dhaka,3.2,10,34,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1064,7,30,tuesday,0,night,dhaka,dhaka,3.1,10,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1065,10,40,saturday,1,night,dhaka,dhaka,7.4,8,31,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1066,9,39,wednesday,0,night,dhaka,dhaka,5.1,9,34,rainy,421809,372551,794360,113,4.42,4760,58.5,827,8,0,4,34,6,robbery
1067,5,21,tuesday,0,noon,dhaka,dhaka,0.0,10,39,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1068,11,46,wednesday,0,night,dhaka,dhaka,0.2,10,30,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1069,11,46,sunday,0,morning,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1070,11,47,thursday,0,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1071,1,4,saturday,1,night,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1072,10,43,sunday,0,morning,dhaka,dhaka,0.0,10,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1073,5,20,sunday,0,night,dhaka,dhaka,5.7,9,40,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1074,3,10,thursda,0,morning,dhaka,dhaka,1.5,10,26,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1075,3,10,mondry,0,morning,dhaka,dhaka,,10,26,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1076,1,4,sunday,0,afternoon,dhaka,dhaka,0.0,10,24,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1077,10,41,thursday,0,night,dhaka,dhaka,1.4,10,31,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1078,9,39,monday,0,night,dhaka,dhaka,2.9,10,33,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1079,10,43,tuesday,0,morning,dhaka,dhaka,,10,36,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1080,8,35,tuesday,0,night,dhaka,dhaka,7.2,10,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1081,2,7,friady,1,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1082,4,16,sunday,0,night,dhaka,dhaka,0.1,10,39,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1083,11,47,thursday,0,night,dhaka,dhaka,0.0,10,27,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1084,11,47,thursday,0,night,dhaka,dhaka,,10,27,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1085,8,33,sunday,0,evening,dhaka,dhaka,3.7,7,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1086,5,22,monday,0,afternoon,dhaka,dhaka,24.3,8,39,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1087,8,32,wednesday,0,morning,dhaka,dhaka,14.4,9,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1088,9,36,tuesday,0,night,dhaka,dhaka,3.0,9,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1089,2,6,saturday,1,noon,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1090,7,29,tuesday,0,,dhaka,dhaka,,10,36,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1091,5,19,thursday,0,morning,dhaka,dhaka,0.0,10,37,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1092,3,10,friday,1,night,dhaka,dhaka,0.0,10,25,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1093,7,30,thursday,0,night,dhaka,dhaka,11.4,9,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1094,4,17,monday,0,night,dhaka,dhaka,9.2,9,29,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1095,9,36,wednesday,0,night,dhaka,dhaka,1.2,10,36,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1096,2,6,saturday,1,night,dhaka,dhaka,0.2,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1097,8,32,sunday,0,night,dhaka,dhaka,8.6,9,33,rainy,149298,169513,318811,88,4.47,1302,57.8,844,141,0,1,37,3,robbery
1098,6,26,monday,0,night,dhaka,dhaka,23.6,8,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1099,6,25,wednesday,0,night,dhaka,dhaka,23.9,8,37,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1100,6,25,thursday,0,night,dhaka,dhaka,4.9,10,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1101,4,14,wedneday,0,morning,dhaka,dhaka,,8,31,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1102,11,46,wednesday,0,night,dhaka,dhaka,0.0,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1103,6,24,thuisday,0,night,dhaka,dhaka,21.5,8,38,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1104,4,16,thursday,0,noon,dhaka,dhaka,3.2,10,34,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1105,12,50,thursday,0,night,dhaka,dhaka,0.0,10,28,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1106,4,14,wednesday,0,morning,dhaka,dhaka,15.5,8,31,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1107,2,8,monday,0,night,dhaka,dhaka,0.8,10,23,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1108,4,16,thursday,0,night,dhaka,dhaka,,10,35,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1109,6,25,thursday,0,noon,dhaka,dhaka,2.4,9,36,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1110,4,16,thursday,0,night,dhaka,dhaka,0.0,10,34,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1111,11,46,monday,0,afternoon,dhaka,dhaka,0.0,10,30,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1112,3,10,tuesday,0,morning,dhaka,dhaka,0.0,10,27,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1113,6,25,wednesday,0,night,dhaka,dhaka,1.0,10,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1114,2,6,sunday,0,morning,dhaka,dhaka,0.0,10,25,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1115,1,53,sunday,0,noon,dhaka,dhaka,0.0,10,24,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1116,9,36,thursday,0,morning,dhaka,dhaka,14.4,7,32,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1117,9,36,wednesday,0,night,dhaka,dhaka,3.8,9,35,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1118,6,25,friday,1,night,dhaka,dhaka,1.0,10,38,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1119,4,15,sunday,0,night,dhaka,dhaka,2.0,10,34,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1120,2,6,monday,0,night,dhaka,dhaka,0.0,10,26,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1121,4,17,tuesday,0,noon,dhaka,dhaka,6.2,9,35,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1122,5,20,sunday,0,morning,dhaka,dhaka,1.6,10,36,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1123,5,21,tuesday,0,morning,dhaka,dhaka,0.1,10,37,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1124,11,47,wednesday,0,noon,dhaka,dhaka,0.1,10,28,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1125,10,43,sunday,0,morning,dhaka,dhaka,0.1,10,35,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1126,3,10,tuesday,0,night,dhaka,dhaka,0.1,10,29,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1127,3,10,tuesday,0,night,dhaka,dhaka,0.1,10,29,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1128,2,6,monday,0,noon,dhaka,dhaka,0.0,10,27,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1129,2,6,thursday,0,night,dhaka,dhaka,0.0,10,25,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1130,11,47,saturday,1,morning,dhaka,dhaka,0.0,10,27,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1131,11,47,sxunday,0,afternoon,dhaka,dhaka,0.0,10,27,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1132,6,26,tuesday,0,afternoon,dhaka,dhaka,0.0,10,38,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1133,1,2,friday,1,night,dhaka,dhaka,0.5,10,22,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1134,1,4,wednesday,0,night,dhaka,dhaka,0.0,10,21,winter,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1135,6,25,saturday,1,night,dhaka,dhaka,18.6,9,34,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1136,6,23,sunday,0,night,dhaka,dhaka,11.0,8,38,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1137,10,44,tuesday,0,morning,dhaka,dhaka,0.0,10,32,rainy,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1138,4,15,monday,0,afternoon,dhaka,dhaka,0.0,10,38,hot,738764,647146,1385910,114,3.77,4948,68.0,1118,78,3,6,42,10,robbery
1139,4,15,wednesday,0,night,dhaka,dhaka,29.1,8,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1140,4,15,wednesday,0,night,dhaka,dhaka,29.1,8,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1141,4,15,wednesday,0,night,dhaka,dhaka,29.1,8,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1142,4,15,wednesday,0,night,dhaka,dhaka,29.1,8,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1143,4,15,tuesday,0,night,dhaka,dhaka,12.4,9,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1144,4,15,wednesday,0,night,dhaka,dhaka,,8,33,,4931802,3974237,8906039,125,8.42,30551,,4289,99,17,60,242,64,robbery
1145,4,15,tuesday,0,night,dhaka,dhaka,12.4,9,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1146,4,15,tuesday,0,night,dhaka,dhaka,12.4,9,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1147,4,15,tuesday,0,night,dhaka,dhaka,12.4,9,33,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1148,9,37,thursday,0,morning,dhaka,dhaka,1.3,10,39,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1149,12,52,tuesday,0,morning,dhaka,dhaka,0.0,10,23,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1150,10,41,unday,0,afternoon,dhaka,dhaka,1.1,10,31,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1151,2,8,tuesday,0,night,dhaka,dhaka,0.0,10,26,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1152,3,10,thursda,0,morning,dhaka,dhaka,0.0,10,31,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1153,11,48,monday,0,morning,dhaka,dhaka,,10,29,winter,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1154,8,33,tuesday,0,night,dhaka,dhaka,10.9,10,35,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1155,7,29,sunday,0,noon,dhaka,dhaka,1.0,9,34,rainy,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1156,3,9,saturday,1,noon,dhaka,dhaka,0.0,10,31,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
1157,3,11,thursday,0,noon,dhaka,dhaka,0.0,10,29,hot,4931802,3974237,8906039,125,8.42,30551,74.6,4289,99,17,60,242,64,robbery
